label,ch1_stats/Col1_CrestFactor,ch_stats/Col1_Kurtosis,ch1_stats/Col1_RMS,ch1_stats/Col1_Std,ch2_stats/Col1_Mean,ch2_stats/Col1_RMS,ch2_stats/Col_Skewness,ch2_stats/Col1_Std,ch3_stats/Col1_CrestFactor,ch3_stats/Col1_SINAD,ch3_stats/Col1_SNR,ch3_stats/Col1_THD
0,1.932575067,2.027761907,2.723544482,2.723012355,-0.037647975,0.650059196,4.976016432,0.648972731,8.10620035,-14.94770084,-14.93185188,-9.29020059
0,1.881749085,1.884567774,2.797107331,2.796349925,-0.029039082,0.666088944,4.495042676,0.665460396,7.861296002,-15.11589379,-15.10124201,-9.444979783
0,1.79089763,1.79929924,2.939003365,2.938270702,-0.02576529,0.619420147,3.939821946,0.618888471,8.149861196,-15.09113523,-15.08041575,-10.7657695
0,1.775406267,1.810127692,2.964647731,2.963804142,-0.036403041,0.622708991,4.534206768,0.621648475,8.177073898,-15.10219131,-15.08767213,-9.504683037
0,1.750570418,1.78714242,3.006708045,3.006160166,-0.029665712,0.632847315,5.188875094,0.632156134,8.18782176,-15.25954077,-15.24689813,-9.938289927
0,1.739713241,1.835051774,3.025472265,3.024717812,-0.034150478,0.661416095,5.08177054,0.66053859,9.371403879,-15.07517151,-15.06323529,-10.2809512
0,1.74613402,1.869939823,3.01434718,3.013837827,-0.032355217,0.629893486,4.96783023,0.629066448,8.540024501,-15.25583119,-15.24178662,-9.505340574
0,1.882485764,2.070256023,2.79601273,2.795793212,-0.029651756,0.629129739,5.12686805,0.628435075,7.682636035,-15.0552126,-15.04141408,-9.762097214
0,1.871968889,2.084117838,2.811720959,2.810916848,-0.027060195,0.583895071,6.087771829,0.583271858,8.170535695,-15.50841655,-15.49648557,-9.952377284
0,1.953600346,2.085021926,2.694232815,2.69379452,-0.032227357,0.597110756,5.487111416,0.59624469,8.958749321,-15.55753693,-15.54585171,-9.965407408
0,1.907189174,2.092278909,2.75979658,2.758679459,-0.028109354,0.624135217,4.660552638,0.623506365,8.970312642,-15.13157081,-15.11862487,-9.945879738
0,2.001079511,2.179285053,2.630307357,2.629464112,-0.031756373,0.61461696,4.925325065,0.613800393,8.851171644,-15.17674856,-15.1628465,-9.633503583
0,1.924189431,2.070485648,2.735413715,2.734557241,-0.022910299,0.582850368,3.990894259,0.582404083,8.257353924,-14.80031756,-14.79010902,-11.27509234
0,2.642568748,3.650794053,1.991794599,1.990618854,0.001768767,0.429099754,4.782356569,0.429099174,13.47473479,-13.61255027,-13.47180944,-0.426762606
0,2.031736688,2.280687363,2.590618258,2.59033278,-0.012495604,0.616784746,3.49451786,0.616662562,8.71395576,-16.63133381,-16.62261113,-10.03066392
0,2.067925818,2.272585328,2.545281902,2.544954731,-0.022799168,0.681811783,3.445158866,0.681435352,9.221787886,-16.66081042,-16.63259467,-5.063326693
0,2.083323482,2.116390934,2.526469943,2.525965698,-0.015684401,0.542794922,2.356232273,0.542572145,8.421480812,-15.92895017,-15.91682862,-9.467250649
0,2.094622068,2.059705026,2.51284193,2.512697099,-0.003092065,0.40314377,1.926972285,0.403134792,8.004541512,-15.9682648,-15.95716795,-9.773825605
0,2.020252785,2.066838255,2.605344341,2.605153761,-0.034613154,0.684747542,4.575646787,0.683877041,8.596076919,-15.91927417,-15.90721097,-9.388288044
0,1.989246348,2.038648635,2.645953914,2.645656624,-0.004316492,0.356629653,1.656738983,0.356606076,8.806098746,-16.091041,-16.07578049,-8.287240365
0,2.193016892,2.380442033,2.400097409,2.399396958,0.002192437,0.340550586,1.897477809,0.340545961,10.16753519,-15.87451616,-15.86178125,-9.240464799
0,2.060917671,2.045908336,2.553937129,2.55371402,-0.006609189,0.42901862,1.472403449,0.428970773,10.31140743,-15.66233075,-15.64998341,-9.603452776
0,2.516507412,3.021999266,2.091571094,2.091098746,-0.002229933,0.584401052,2.593921707,0.584400972,10.7617996,-15.5199052,-15.50763492,-9.791395225
0,2.584518613,3.174067825,2.036531729,2.036540554,0.003897594,0.49335003,1.847243447,0.493338158,11.11533888,-15.43010985,-15.41555173,-9.151920743
0,2.184460098,2.445748851,2.409498881,2.409227492,-0.006283845,0.596022867,1.450888649,0.595993998,11.474583,-14.89792842,-14.88501161,-10.20712773
0,2.180138599,2.373689802,2.41427502,2.413892122,-0.012185459,0.453443385,1.766334479,0.453282862,10.60839408,-15.43809807,-15.42431504,-9.380997302
0,2.290452111,2.484811068,2.297997908,2.297831075,-0.004761532,0.493369179,1.526270626,0.493349726,9.890027562,-15.47419553,-15.4582938,-8.685076034
0,2.206843768,2.557187891,2.385059711,2.384173521,-0.00657406,0.41509329,1.679390039,0.415044192,8.603347686,-14.86260193,-14.85065067,-10.496578
0,2.207315609,2.606701651,2.384549876,2.384005205,-0.003607682,0.370690512,1.709715177,0.370675604,9.58606183,-15.07542985,-15.06240944,-9.98145353
0,2.148562221,2.613724642,2.44975645,2.448902307,-0.005959019,0.516181255,1.54017164,0.516150544,8.521332189,-14.97464669,-14.96156117,-10.0237033
0,2.273396197,2.796409957,2.315238394,2.314426254,-0.006370552,0.422085866,1.964834348,0.422040802,9.661664931,-14.74196632,-14.72787596,-9.960744837
0,2.553017657,2.844850659,2.061659913,2.061347471,0.000155571,0.441775045,1.4032374,0.441778173,8.922446971,-15.49099729,-15.47899394,-9.905582709
0,2.508752582,2.629528026,2.09803637,2.097933022,-0.004888301,0.490331029,1.653517918,0.490310164,9.332516415,-15.42654929,-15.41487163,-10.09482021
0,2.320976112,2.642773956,2.267776102,2.267656632,0.00195545,0.439184776,2.855596346,0.43918356,8.841991833,-15.33740777,-15.31989131,-8.457000708
0,2.319817401,2.71070937,2.26890882,2.268234128,-0.011325858,0.468207019,2.738370971,0.468073357,9.0129764,-15.59596504,-15.57920987,-8.4192423
0,2.28485703,2.623881929,2.303625168,2.303040072,-0.003417749,0.38978174,2.43780319,0.389769539,9.792351668,-15.1061987,-15.09111831,-9.328252254
0,2.378752309,2.510288585,2.212695345,2.212375632,0.003174528,0.446729139,2.325432959,0.446721051,8.932414419,-15.86131964,-15.84466002,-8.162515368
0,2.187943671,2.43395461,2.405662555,2.405317227,-0.011243438,0.449147211,3.111074224,0.449009668,9.740780956,-15.71448759,-15.69618154,-7.877016161
0,2.193099677,2.529499037,2.400006811,2.399613913,-0.002720221,0.453448965,1.660814633,0.453444044,9.258942747,-16.1422243,-16.12904672,-8.847330366
0,2.185288349,2.564418321,2.408585651,2.407766405,-0.012126851,0.474971804,3.519041165,0.47482036,9.535962,-16.12121833,-16.064894,-2.719039915
0,2.228409015,2.631713435,2.36197849,2.361506129,-0.000646902,0.379117418,2.025686588,0.379119574,9.6100841,-15.96387433,-15.90678264,-2.820321548
0,2.319825003,2.552220811,2.268901384,2.268571697,-0.002715295,0.384488509,1.97955561,0.384481667,9.651296074,-16.13820959,-16.08264329,-2.756952971
0,2.075955491,2.391704207,2.535436903,2.535232382,-0.000292035,0.39795762,2.431723369,0.397960355,9.609940035,-16.20585677,-16.15010601,-2.680896981
0,1.999174249,2.318231914,2.632814105,2.631979397,-0.001359405,0.502410953,3.356084402,0.502412702,9.62036067,-16.22161581,-16.16578373,-2.659065487
0,2.034696557,2.253583651,2.586849692,2.585877745,-0.01599727,0.529937712,3.768347227,0.529699985,9.660628692,-16.16841076,-16.11306619,-2.74643225
0,2.087931986,2.292722147,2.520893494,2.520169167,-0.005486808,0.42874255,2.674156478,0.428710502,9.200698825,-16.11360028,-16.05803622,-2.785749753
0,2.015382693,2.166956157,2.611640051,2.610468824,0.003780833,0.341369927,1.72737413,0.341351427,9.975494592,-16.13538519,-16.08059502,-2.827308163
0,2.045301458,2.2122787,2.573436859,2.572889145,0.004897812,0.379203484,1.824786575,0.379174561,9.584058791,-16.25755843,-16.20383291,-2.78864205
0,1.98174768,2.126800042,2.65596585,2.655550082,-0.006659004,0.387981595,2.355107095,0.387927217,9.009733269,-16.4966768,-16.44558329,-2.765499831
0,1.944271579,2.15343454,2.707159955,2.706077695,-0.006309195,0.376845462,2.266758463,0.376795335,9.483188815,-16.17711012,-16.1221761,-2.769428027
0,1.971498806,2.229670917,2.669772938,2.668897697,-0.002024403,0.400980386,3.216941136,0.40097814,9.506887114,-16.32590038,-16.27310651,-2.792418479
0,2.163359843,2.653539072,2.432999844,2.432561266,-0.002828368,0.383374929,2.735216965,0.383367234,9.864114645,-16.35913952,-16.30461852,-2.627553695
0,2.321004508,2.887652777,2.267748357,2.266733423,-0.000782231,0.368777369,2.406090868,0.368779174,8.910384143,-16.45016675,-16.39701459,-2.648486477
0,2.22142496,2.590082984,2.369404439,2.368577505,-0.013168089,0.457709016,3.823924983,0.457522825,9.343513448,-16.33460379,-16.28138519,-2.761315181
0,2.140391669,2.424131242,2.459107945,2.458530674,-0.006276011,0.429787408,3.371087902,0.429744652,9.862651837,-16.38333791,-16.32896424,-2.61842992
0,1.915871619,2.339955907,2.747289593,2.746846012,0.004058488,0.382681894,2.084512878,0.382663105,8.674690379,-16.2020701,-16.14555142,-2.636062899
0,2.20419372,2.546289471,2.38792721,2.387028164,-0.004247636,0.36274624,2.109699253,0.362723961,8.202933769,-16.18606383,-16.12915286,-2.615328967
0,2.190734045,2.538185155,2.402598422,2.401881896,-0.005334832,0.385849345,4.020813666,0.385815219,8.453558067,-16.19795747,-16.14058456,-2.562722004
0,2.207423762,2.552344875,2.384433044,2.383982637,-0.002906087,0.422509761,2.099617629,0.422502784,8.091778069,-16.10038312,-16.04220614,-2.608176838
0,2.245375176,2.469902941,2.344131269,2.343980585,-0.002528093,0.515292347,2.446401848,0.515289826,8.286446897,-16.04303518,-15.98472998,-2.656064662
0,2.119225955,2.37907381,2.483668222,2.483290483,-0.003227127,0.449580394,2.412477762,0.449572023,8.118240538,-16.34365579,-16.28903962,-2.633905132
0,2.274018391,2.556770717,2.314604922,2.313775074,-0.008832153,0.586873023,2.45765063,0.586810751,7.897815954,-15.94746914,-15.8869394,-2.592017488
0,2.251076676,2.492036177,2.338194081,2.337092901,-0.003320394,0.546369071,1.585412218,0.546362884,8.239446823,-15.9290606,-15.86957575,-2.686488118
0,2.189112429,2.41181117,2.404378181,2.403445504,-0.005798052,0.539293833,1.881078866,0.539266516,8.494047834,-16.02629743,-15.96854973,-2.712252356
0,2.247051602,2.45804758,2.342382416,2.341120375,-0.012573112,0.439465334,1.915448059,0.439288577,8.376742431,-16.3416496,-16.28656554,-2.596000379
0,2.066557749,2.375042588,2.546966889,2.545536168,0.003344028,0.505072132,1.950356956,0.505064669,7.710021529,-16.22638694,-16.16844754,-2.499699127
0,2.086596658,2.36524375,2.522506753,2.520802354,-0.000643136,0.500687135,1.77115716,0.500690298,7.748200061,-16.2287838,-16.17239997,-2.60871834
0,2.341434246,2.615822365,2.247961551,2.246810418,0.003750258,0.439172525,2.276996787,0.439159649,8.672847432,-16.37003029,-16.31621431,-2.669237151
0,2.255732772,2.570954379,2.333367775,2.332672356,-0.005666733,0.457624265,1.729340865,0.457592447,8.621043578,-16.4373227,-16.38401661,-2.640605037
0,2.17467011,2.558828985,2.420346026,2.419632718,-0.008299556,0.480843412,3.17334397,0.480775213,8.093697509,-16.24935762,-16.19558996,-2.794921326
0,2.186460545,2.572692737,2.40729437,2.406598828,-0.003892719,0.435794509,2.527707198,0.435780236,8.213342375,-16.34168642,-16.28685702,-2.614619979
0,2.131542148,2.52751841,2.469317421,2.467479761,-0.004389229,0.335690732,2.728839316,0.335664433,8.147934563,-16.22356921,-16.16759199,-2.651033045
0,2.198834695,2.602659116,2.393747094,2.392399964,-0.006179484,0.531193921,2.930135764,0.53116177,8.035423006,-16.21917393,-16.16459123,-2.759292087
0,2.079897545,2.465418908,2.53063146,2.529003351,-0.004449038,0.495345474,1.92017516,0.495329032,8.438181195,-16.32906199,-16.27496593,-2.6901954
0,2.08887399,2.436759947,2.519756665,2.518567663,-0.008380917,0.470583665,1.84931103,0.470512389,9.296160854,-16.31923367,-16.26527816,-2.707730662
0,2.222617852,2.666219354,2.368132765,2.365791742,-0.004542992,0.480796629,1.981960851,0.4807786,8.153468898,-16.41146066,-16.35831044,-2.685360325
0,2.149482088,2.490858224,2.448708082,2.447628477,-0.002922393,0.508021329,1.57228669,0.508016552,8.989463705,-16.57257959,-16.52084926,-2.638307576
0,2.14136841,2.312476211,2.457986274,2.457180896,0.000283229,0.444219567,1.719124065,0.444222649,9.399960787,-16.51203661,-16.4598387,-2.656432052
0,2.067946984,2.249718425,2.545255851,2.544543984,-0.006952733,0.39100135,1.749950203,0.390942321,9.082660387,-16.26136726,-16.25249067,-10.3961169
0,2.112864342,2.196744228,2.491146287,2.490901135,-0.001779287,0.433046484,1.956308156,0.433045922,9.91866805,-16.35240812,-16.34526635,-11.12604173
0,2.155208656,2.042253435,2.442201661,2.441754048,-0.005249882,0.39362695,2.230454912,0.393594751,9.899249158,-16.94637457,-16.89920409,-2.666748092
0,2.164547558,2.007693631,2.431664825,2.431457679,-0.010181752,0.431249897,1.738696181,0.431132765,10.68079947,-16.7233838,-16.71556513,-10.49222957
0,2.206472983,1.983755603,2.385460507,2.385330237,0.001834888,0.51031965,2.629439643,0.510319996,10.58513667,-16.8938719,-16.88434835,-9.541461531
0,2.145963406,2.067059469,2.452723166,2.452568367,-0.003957232,0.536000961,2.339442994,0.535990182,10.43068821,-17.3005915,-17.25579835,-2.534269478
0,2.142467797,2.114544195,2.456724982,2.456411578,-0.010202672,0.485896915,2.293447239,0.485793257,12.00691742,-17.01193261,-16.96531925,-2.650356608
0,2.141255821,2.161666798,2.458115518,2.457906772,-0.000944066,0.508737892,2.200944199,0.50874065,11.34218522,-17.26281945,-17.21780417,-2.550017871
0,2.222661306,2.19054808,2.368086468,2.367981803,-0.003752309,0.438675957,1.511523017,0.438663042,11.95619524,-17.32483345,-17.28049859,-2.549930525
0,2.136428259,2.123934322,2.463669977,2.463610403,0.000706807,0.431710918,2.117371954,0.431713423,12.02875198,-17.25751003,-17.21309465,-2.609102342
0,2.098922617,2.062386142,2.507693289,2.507384182,-0.001291915,0.392627141,1.915599764,0.39262782,11.68116648,-16.8666246,-16.86086841,-11.64933156
0,2.047187942,2.102204017,2.571065437,2.57054547,-0.003336583,0.338489945,2.127671406,0.338475917,10.70857911,-17.05558585,-17.0497098,-11.36580307
0,2.03566536,2.080045369,2.585618571,2.584861502,-0.001861405,0.380689852,2.389350324,0.38068802,11.17543945,-16.86093416,-16.85322442,-10.45086344
0,2.070094783,2.126923703,2.542615054,2.54159504,-0.00975225,0.474512947,2.766186168,0.474416111,10.59744125,-16.10519272,-16.09188026,-8.846911913
0,2.058464181,2.100367457,2.556981175,2.5559175,0.000280764,0.445022579,2.608256141,0.44502567,11.31991789,-16.96842363,-16.96107448,-10.43189262
0,2.121343928,2.144561844,2.4811885,2.480543437,-0.006819764,0.430810416,2.893574754,0.430759511,11.05189539,-17.00606432,-16.99791355,-10.05407913
0,2.08683072,2.127390559,2.522223825,2.521940726,0.006067861,0.419929801,2.797857275,0.419888959,10.59155828,-16.92569668,-16.87771614,-2.604402785
0,2.11019841,2.120275314,2.494293492,2.493815612,-0.000517998,0.432665736,1.953760351,0.432668516,9.592607505,-16.02603436,-16.01495056,-9.697475535
0,2.052468305,2.01573014,2.564450884,2.563739462,-0.012118611,0.458779361,2.925608505,0.458622553,10.32830502,-16.28925402,-16.28228072,-11.40715015
0,2.14695842,2.118715067,2.451586445,2.450991428,-0.008581713,0.504884642,3.778284763,0.50481531,9.811335758,-15.92235236,-15.91216744,-10.15154994
0,2.171836476,2.214080232,2.423503895,2.423251413,-0.00792199,0.468569974,1.763612221,0.468506349,9.036106995,-15.79104791,-15.77731074,-9.060246031
0,2.07724552,2.132171881,2.533862324,2.533119073,-0.008655204,0.458432856,2.928129107,0.458354417,9.057759818,-15.61742109,-15.60387832,-9.293743037
0,2.927363497,5.117485143,1.798018649,1.794712695,-0.002640665,0.15438162,4.792574889,0.154360137,18.65814221,2.660981445,2.665435416,-32.01092256
0,2.328809934,2.537828703,2.26014759,2.259811625,-0.002811709,0.368300078,1.99357093,0.368291975,9.609918753,-15.60531279,-15.5920899,-9.295675363
0,2.273981479,2.437060998,2.314642493,2.31437094,0.000449269,0.401998893,2.04301007,0.402001513,10.4013258,-15.8713542,-15.85593644,-8.468060921
0,2.193464765,2.185205275,2.399607345,2.399466774,-0.004647686,0.398673155,2.279835016,0.398648911,9.792075213,-15.84933553,-15.83375712,-8.38095186
0,2.147045429,2.224641929,2.451487094,2.451323217,-0.001177254,0.405838978,1.928295674,0.405840169,9.904729932,-16.42955961,-16.41558882,-8.295110639
0,2.319845274,2.496489405,2.268881558,2.268760899,0.000470279,0.382216735,2.22811619,0.382219176,8.660194458,-15.71359256,-15.69388358,-7.628428972
0,2.577846596,2.963546805,2.041802708,2.041459222,-0.010331503,0.48125281,3.605089672,0.481145336,7.91795285,-15.72958412,-15.71057134,-7.775790886
0,2.449247335,2.628303802,2.149008834,2.14873832,-0.009553753,0.420658265,3.83322586,0.420552765,8.781055697,-15.72385068,-15.70346865,-7.459770647
0,2.462706117,2.675228332,2.13726442,2.136973863,-0.002636125,0.511420754,3.574803689,0.511417613,8.542715159,-15.66610394,-15.64727748,-7.863746291
0,2.481997463,2.709240104,2.120652514,2.120493923,-0.007458306,0.462855117,3.992081105,0.462798328,8.272721571,-15.36260491,-15.34006968,-7.418091923
0,2.566917261,2.80369241,2.050496228,2.050118901,-0.001782051,0.387781079,3.258668595,0.387779754,8.402528035,-15.90874514,-15.89141316,-7.943695999
0,2.627675922,2.951162698,2.003083454,2.002766285,-0.011703281,0.460982249,5.458326578,0.460836957,8.107090533,-15.91143614,-15.89062483,-7.189159188
0,2.554209852,2.744302035,2.060697619,2.060456384,0.002723853,0.444628653,2.733465046,0.444623485,7.701855102,-15.49165855,-15.47349414,-8.183858624
0,2.590808735,2.69759638,2.031587315,2.031536482,-0.014029494,0.513840698,2.953823511,0.513652806,7.861008251,-16.01695197,-16.00037869,-8.05092862
0,2.479025611,2.59006132,2.123194749,2.123144513,-0.011797852,0.529385535,4.057527854,0.529257836,9.39404428,-15.66289558,-15.64650142,-8.435311222
0,2.426598282,2.890874875,2.16906696,2.168674614,-0.003349632,0.440432499,1.888923458,0.440422907,8.257281615,-15.94055594,-15.92260158,-7.76796396
0,2.365091416,2.740166465,2.22547599,2.225083843,-0.012864007,0.502985113,3.251479556,0.502824177,8.558359133,-15.71222001,-15.69773947,-8.808754024
0,2.299765214,2.655705821,2.288691962,2.288431054,0.001740262,0.451949941,2.992990399,0.451949818,8.529520376,-15.50939095,-15.49489459,-9.118105335
0,2.346656367,2.65817692,2.24295906,2.242500182,-0.007347886,0.486267427,3.837631877,0.48621538,8.859461488,-15.54376522,-15.52984589,-9.175543901
0,2.193142379,2.365580406,2.39996008,2.399356975,-0.009620869,0.556530298,3.050278947,0.556451108,7.507856162,-15.6764265,-15.65819828,-7.742246082
0,2.418147676,2.779820616,2.176647114,2.176194497,-0.0097903,0.510122282,3.935810561,0.510031968,9.440907026,-15.82221678,-15.80715074,-8.62763234
0,2.458273497,2.927619896,2.141118214,2.140728506,-0.017618356,0.454228517,4.741651792,0.453889945,8.58603641,-15.85964901,-15.84642246,-9.141832427
0,2.296124972,2.556413854,2.29232042,2.291967444,-0.01874192,0.450638654,5.747283416,0.450251966,8.444240578,-16.26301118,-16.24903199,-8.489217902
0,2.331941622,2.575956432,2.257112319,2.256989053,-0.002784236,0.427646842,5.046046754,0.427640833,8.165549088,-16.314276,-16.30419653,-9.772356691
0,2.341032073,2.595208989,2.248347736,2.2479924,-0.014085217,0.494950357,4.699246342,0.494753433,9.604841328,-16.11227456,-16.10065407,-9.379103163
0,2.356599275,2.677608903,2.233495621,2.23307702,-0.004160202,0.461157943,2.774679405,0.461142472,8.785121847,-16.28452057,-16.27091755,-8.552900232
0,2.313268166,2.653753101,2.275332466,2.275103797,-0.004829125,0.453299048,2.74503562,0.453276562,8.135644739,-16.79670688,-16.74526579,-2.432428316
0,2.318189582,2.658178174,2.270502034,2.270165279,-0.009014045,0.40579181,4.410757465,0.405694579,8.986268858,-16.67446994,-16.62113499,-2.39959142
0,2.305229008,2.639245198,2.283267364,2.282919098,0.003869117,0.408342837,2.433940776,0.408327423,8.28962959,-16.67346538,-16.62025311,-2.418289406
0,2.310772998,2.784302886,2.277789365,2.27697741,-0.005533022,0.485579257,1.905898861,0.485551201,9.029053016,-17.01877461,-16.96893801,-2.347874159
0,2.1809442,2.556056645,2.413383231,2.412649045,0.001718501,0.397183855,1.688836838,0.397182974,9.434021662,-16.78135792,-16.72945016,-2.41265642
0,2.67837256,3.761872361,1.965168789,1.964792609,-0.011398025,0.415291242,2.510669483,0.415137763,9.696278933,-16.98309887,-16.93459199,-2.51065168
0,1.931481704,2.031561551,2.725086211,2.72473863,-0.009686639,0.416632923,4.254633351,0.416523277,8.857903226,-16.75667274,-16.74567581,-9.025083422
0,1.931513627,2.13733517,2.725041173,2.724194202,-0.003680897,0.342281029,2.217813847,0.342263681,8.23658385,-16.51078656,-16.49587449,-8.034475013
0,1.959311007,2.147894839,2.686380132,2.685748219,-0.005184187,0.33246385,2.326366283,0.332425803,8.0660587,-16.22947064,-16.21624502,-8.81263283
0,2.079498038,2.213277421,2.531117638,2.530156541,0.001443447,0.326843494,2.906438533,0.326842642,7.612780246,-16.3606128,-16.34619915,-8.30431583
0,2.084173706,2.325047233,2.525439288,2.52513457,-0.007115935,0.338744269,1.410462731,0.338671938,8.593631704,-15.92300678,-15.90520042,-7.852532079
0,2.003779013,2.209304527,2.626763793,2.626048654,-0.025024853,0.50892515,5.345239907,0.508313147,6.932198536,-16.31917774,-16.31111236,-10.69152804
0,1.975866566,2.091101164,2.66387126,2.66355225,-0.003139927,0.45704869,4.793242855,0.457041169,7.619668902,-15.87986603,-15.86522976,-8.728932774
0,1.898340977,2.041121259,2.772660035,2.771526932,0.00151165,0.33409901,1.940935206,0.334097977,8.200358917,-16.0374681,-16.02357443,-8.762259312
0,1.902359769,2.079152022,2.766802708,2.764855545,-0.009595651,0.340811294,3.738844557,0.340678617,6.704400455,-15.96460883,-15.9538307,-9.777694464
0,2.242377042,3.02311518,2.347265452,2.341593258,-0.005861042,0.259268743,1.808567679,0.259204339,7.667174737,-16.09187328,-16.08178688,-10.02450984
0,2.14897009,2.357979413,2.449291493,2.448675794,0.001126899,0.351683519,1.409879063,0.351684226,7.458196917,-16.53513788,-16.4818256,-2.553102884
0,2.120291678,2.210277124,2.482419855,2.482084809,-0.005914383,0.322853153,2.302395767,0.322801281,6.988341661,-16.3050417,-16.29436062,-9.517578497
0,2.006410186,2.230391191,2.623319099,2.621983392,-0.000628332,0.304920652,1.849574125,0.304922182,7.016186708,-16.03334499,-16.02141937,-9.379669901
0,2.013421379,2.250177721,2.614184103,2.612962771,-0.011596778,0.370441474,3.488317477,0.370262554,7.452614467,-15.93967688,-15.92832282,-9.735082031
0,1.982482107,2.262746147,2.654981925,2.652976384,-0.011356931,0.369676562,3.9475558,0.369504711,7.13434334,-15.71375071,-15.69989966,-9.124821629
0,2.006311291,2.203628368,2.623448407,2.622286363,-0.004056599,0.436188895,5.199733461,0.436173147,6.867902717,-15.97829753,-15.96584532,-9.292146601
0,2.044316713,2.253373264,2.574676481,2.573372648,-0.002777206,0.31556778,2.788300842,0.315557813,6.775358386,-15.91324125,-15.90345546,-10.29893605
0,1.988979614,2.099574772,2.646308751,2.645817218,-0.001879706,0.356078372,1.442622602,0.356075954,6.588642809,-15.93874365,-15.92805948,-9.922222984
0,1.960399662,2.134619108,2.684888323,2.684112218,-0.004017895,0.406168955,2.363745584,0.406151983,6.205253056,-15.72359221,-15.7137218,-10.44542803
0,2.057492076,2.347851226,2.558189274,2.557290633,-0.007482519,0.480589196,4.259370683,0.480534375,6.614835475,-15.80519832,-15.79384257,-9.860660806
0,2.175619941,2.435401472,2.419289353,2.418412472,-0.001896534,0.390789501,2.326344668,0.39078769,6.981521327,-15.91024439,-15.89919647,-9.823291924
0,2.257762056,2.630394087,2.331270537,2.330279067,-0.0106423,0.472724754,1.940109338,0.472608322,6.62415009,-15.56639358,-15.54760804,-7.964922105
0,2.510201108,3.031829474,2.096825686,2.095511761,-0.006433553,0.404334723,1.770623066,0.404286424,7.110092966,-15.94667187,-15.93537539,-9.730269352
0,3.76574186,5.645096501,1.397720384,1.397563277,0.002733221,0.43927457,1.759866021,0.439269204,6.723272274,-15.77614825,-15.76224801,-9.031712174
0,2.412850764,2.802822211,2.18142549,2.181394917,-0.014183989,0.39314749,4.466096219,0.392894348,8.285022901,-15.82745849,-15.81650835,-9.974296576
0,2.291683331,2.60976976,2.296763296,2.296747982,0.0009795,0.428137764,2.509999501,0.428139701,7.300341414,-15.92066719,-15.90437611,-8.212573953
0,2.380136357,2.570444642,2.211408663,2.211243003,-0.002820346,0.273388727,2.145198066,0.273376131,8.446324398,-15.88078297,-15.86777528,-9.167166589
0,2.417017653,2.657680734,2.177664757,2.177334486,0.000355746,0.290704195,2.107602349,0.290706054,7.391745779,-15.85072048,-15.83898278,-9.677718354
0,2.456393369,2.866426917,2.14275703,2.142331177,-0.016334963,0.481048492,5.331578013,0.480774503,8.363439729,-15.85637004,-15.8461203,-10.21870754
0,2.344060446,3.090154541,2.245443017,2.244709511,-0.009234106,0.55465096,2.974910859,0.554578049,7.651709868,-16.37336067,-16.35954404,-8.461797185
0,2.540408664,3.239707327,2.071892697,2.071203509,6.91E-05,0.56287545,1.931582195,0.562879467,7.921298117,-15.94076745,-15.93112596,-10.39957283
0,2.644168255,3.231568203,1.990589725,1.990251847,-2.00E-02,0.374894104,1.601447291,0.374365277,7.990569319,-16.18295987,-16.17009821,-8.875229262
0,2.546234307,3.217020537,2.067152322,2.066852449,-0.013491383,0.390047013,1.231445453,0.3898164,7.516697918,-16.15378067,-16.14703584,-11.51616853
0,2.483829139,3.023785191,2.119088659,2.118717376,-0.005045721,0.316589999,1.37431261,0.316552048,7.87970086,-16.05180913,-16.04155683,-9.978650961
0,2.549653796,2.87885708,2.064379944,2.06428194,-0.007500132,0.41602906,3.685419297,0.41596442,9.045306547,-16.14869028,-16.13666603,-9.266011098
0,2.336004909,2.733879647,2.253186258,2.252596889,-0.022665537,0.414730775,2.259635539,0.41411392,9.345242685,-16.58899887,-16.58155372,-10.83860356
0,2.358367372,2.528899663,2.231821142,2.231464463,0.004420275,0.344995505,1.778720688,0.344969651,8.639210101,-16.95237642,-16.9479971,-12.60119934
0,2.336737525,2.754446387,2.252479837,2.251697937,-0.007444206,0.488328241,4.268622485,0.488274984,9.059541144,-17.0182888,-17.01026934,-10.07933234
0,2.347943337,2.819930218,2.241729635,2.240279774,-8.42E-05,0.408116436,3.045150303,0.408119342,8.728450016,-17.04229811,-17.03523448,-10.56773441
0,2.18768999,2.698609526,2.405941511,2.404037147,-4.18E-03,0.387223287,1.679739301,0.387203481,8.911705139,-16.94326715,-16.93652752,-10.88051223
0,2.383692487,3.249622267,2.208109557,2.205669698,-0.003842971,0.404629423,1.798236278,0.404614063,10.10526448,-16.65988232,-16.65120639,-10.09360809
0,2.346193625,3.328251653,2.243401442,2.242531744,0.002263978,0.367355624,1.980390447,0.367351272,9.067323613,-17.42779974,-17.42171192,-10.73850916
0,2.230721076,2.964910477,2.359530385,2.358402833,0.001090916,0.490347936,1.647980596,0.490350225,10.12025193,-16.96675775,-16.95870475,-10.13431094
0,2.37789484,3.36662742,2.213493243,2.211268927,-0.002615316,0.433298171,2.04272254,0.433293374,9.57723291,-16.45114545,-16.44363228,-10.78406028
0,2.531177196,3.83322331,2.079449107,2.074305067,-0.016677068,0.365370082,1.85097477,0.364991884,10.59414233,-15.54844024,-15.53478255,-9.334381534
